,Term,Ndeᵗᵢ,Ndeᶜᵗ,Ndᶜᵗeᵗᵢ,Eᵗ,LPM,TGM,LRM,included_snomed
12383,"('paciente', 'anticoagulado')",1,51,2135,19,0.019698934024776724,0.3333185882132036,0.006566020878443618,False
12384,espectroscopia,1,53,2135,17,0.01898668331252601,0.345694136977448,0.006563585101787792,True
12385,efectiva,4,161,2132,34,0.02611508341845421,0.2510091907923431,0.0065551259563407255,True
12386,endobronquial,2,114,2134,22,0.01817770889835981,0.3604873439693075,0.0065528340002169744,True
12387,"('con', 'obesidad', 'mórbida')",2,127,2134,20,0.016440205557007228,0.3984980685025357,0.0065513901602520346,False
12388,corta,7,332,2129,35,0.023926121109674854,0.2733112459747722,0.006539277971828533,True
12389,primigesta,1,72,2135,13,0.01416679493099379,0.4611323366388386,0.006532767249212421,True
12390,"('tomografía', 'axial', 'computarizada')",2,101,2134,22,0.020353805316170318,0.32049122211490666,0.00652321594046831,True
12391,radicular,1,62,2135,15,0.016341180667023364,0.3977258642791627,0.006499310204133812,True
12392,diabetico,1,82,2135,15,0.012516357565091828,0.5190480563002422,0.006496591066119746,False
12393,"('tratamiento', 'endovascular')",3,219,2133,17,0.014918007895535988,0.4354274244479017,0.0064957097558466965,False
12394,profundo,2,95,2134,23,0.02155488628904591,0.3013472262773268,0.0064955051959271655,True
12395,bulbar,1,53,2135,19,0.01898668331252601,0.3419277461357999,0.006492073831646222,True
12396,interés,1,48,2135,23,0.020876328059313613,0.3108330664889427,0.0064890530677056074,True
12397,"('evaluación', 'comparativa')",1,49,2135,21,0.02046816479400749,0.31673254450458643,0.006482933916545189,False
12398,"('el', 'trasplante', 'hepático')",3,220,2133,22,0.01485740918022875,0.4355548352195826,0.006471216407284448,False
12399,"('sometido', 'a', 'tratamiento')",1,50,2135,20,0.0200760079312624,0.32203004038145777,0.0064650776448028965,False
12400,paz,2,96,2134,27,0.0213444928533211,0.30279335709147004,0.006462970646471986,True
12401,"('experiencia', 'en', '10')",1,43,2135,22,0.02319543752128022,0.2785031619215129,0.0064600026918294395,False
12402,anoxia,1,62,2135,19,0.016341180667023364,0.3950454217879869,0.0064555086091179405,True
12403,"('aspecto', 'básico')",1,37,2135,23,0.0267839542676917,0.2408018285397674,0.006449625163185668,False
12404,normativo,1,69,2135,21,0.014753879079721775,0.4370419382101161,0.006448063909119286,False
12405,glicemia,1,58,2135,17,0.017417317336380373,0.3698829405189576,0.006442368552332189,True
12406,decenio,1,60,2135,21,0.016861607416958312,0.38194318479809697,0.006440176037648271,False
12407,"('via', 'oral')",1,48,2135,19,0.020876328059313613,0.3080824108786603,0.006431629478807161,False
12408,"('nueva', 'herramienta')",2,75,2134,28,0.02691035556204096,0.23865826350302666,0.006422378728685709,False
12409,aéreo,2,107,2134,23,0.01928495344122599,0.3329048687882713,0.00642005489493926,True
12410,"('la', 'inmunodeficiencia', 'primaria')",1,50,2135,19,0.0200760079312624,0.31933133290346183,0.006410898372070492,False
12411,selar,1,59,2135,17,0.017134831460674158,0.3737649373140084,0.006404399206784975,True
12412,laringectomizado,1,83,2135,12,0.012372926698769394,0.5172444359275609,0.006399827491078033,False
12413,"('el', 'tratamiento', 'endoscópico')",1,59,2135,19,0.017134831460674158,0.37345538896071495,0.006399095147922363,False
12414,"('con', 'toxina', 'botulínica')",1,74,2135,13,0.013801498127340824,0.4634156217937694,0.006395829836367192,True
12415,"('análisis', 'de', 'resultado')",2,103,2134,24,0.01998394863563404,0.3199296076015742,0.006393456845328409,False
12416,"('complicación', 'grave')",1,55,2135,17,0.018325307651150348,0.3486996168648575,0.006390027756886768,False
12417,activada,1,57,2135,17,0.01770954410435232,0.3602887895642269,0.006380550209091389,True
12418,cadera,17,1498,2119,36,0.01917992361033856,0.33234827413482626,0.006374414509933827,True
12419,"('desfibrilador', 'automático')",1,90,2135,10,0.01145717578301848,0.5562737866135838,0.006373326556717142,True
12420,"('craneoencefálico', 'grave')",2,149,2134,16,0.014181362700597763,0.4492787863593747,0.006371385423046667,False
12421,"('aspecto', 'técnico')",1,56,2135,20,0.018012024443130298,0.35362656708156937,0.006369530370013482,True
12422,somo,1,42,2135,24,0.023723978747495864,0.2684498654073052,0.0063686989016910325,False
12423,"('la', 'nutrición', 'enteral')",1,73,2135,17,0.013981678307521004,0.4554737409826669,0.0063682873239427965,True
12424,"('hernia', 'diafragmática', 'congénita')",1,66,2135,15,0.015393537928335846,0.4135117156599401,0.006365408278822516,True
12425,cambiando,1,44,2135,20,0.022690387016229715,0.28014600742695595,0.006356621329569196,False
12426,"('la', 'nueva', 'técnica')",1,42,2135,22,0.023723978747495864,0.2675363538340653,0.006347026772541898,False
12427,"('abordaje', 'multidisciplinar')",1,44,2135,22,0.022690387016229715,0.2791091689181082,0.006333095062530109,False
12428,adopción,1,54,2135,23,0.01864998297582568,0.3395204957303296,0.0063320514653145395,True
12429,paracetamol,1,49,2135,25,0.02046816479400749,0.3091909186268832,0.006328570675265606,True
12430,calidad,32,4905,2104,50,0.021462942438014863,0.294742168408168,0.006326034194600194,True
12431,deprimida,1,51,2135,19,0.019698934024776724,0.3204891261135364,0.006313294150968901,True
12432,debilidad,2,60,2134,31,0.033194394104144015,0.19003637277181265,0.006308142251909571,True
12433,cateterización,2,107,2134,22,0.01928495344122599,0.326660064300674,0.006299624131146386,True
12434,"('estudio', 'de', '12')",1,45,2135,22,0.0222072952287901,0.28347329700681945,0.006295175196108941,False
12435,"('parámetro', 'bioquímico')",1,54,2135,21,0.01864998297582568,0.33743091294507344,0.006293080781942934,True
12436,consentimiento,4,187,2132,38,0.02281506755299332,0.2757087164279716,0.006290312990253249,True
12437,"('cirugía', 'oncológica')",2,124,2134,23,0.016809345461030852,0.3735797016553055,0.00627963026235287,False
12438,asignatura,3,107,2133,31,0.028677221654749743,0.21875317512708006,0.006273233290799564,False
12439,tubo,13,709,2123,39,0.02409168248830237,0.25978305034665816,0.006258610764794357,True
12440,ginecológica,7,524,2129,29,0.016459827757675786,0.3797648533811889,0.00625086407507337,True
12441,duración,11,518,2125,46,0.025943763584744026,0.2407738689219162,0.006246580332694341,True
12442,"('medio', 'de', 'contraste')",1,57,2135,20,0.01770954410435232,0.35266319305459914,0.00624550437138214,True
12443,bibliométrico,2,100,2134,25,0.020544172725269882,0.3038401285603619,0.006242144082012281,False
12444,"('comparación', 'de', 'do')",6,279,2130,42,0.023861620342992308,0.2610963391461049,0.006230181717649516,False
12445,correctamente,1,55,2135,22,0.018325307651150348,0.3398449265253061,0.006227762832258819,True
12446,"('padre', 'de', 'niño')",1,54,2135,21,0.01864998297582568,0.33365850240729805,0.0062227253896355965,False
12447,"('el', 'sistema', 'nacional')",1,70,2135,18,0.014552671836261013,0.4272607280455568,0.00621778516376895,False
12448,robot,1,77,2135,15,0.01328867761452031,0.4673826804677978,0.006210897763346925,True
12449,vasopresina,1,48,2135,20,0.020876328059313613,0.29745233081172995,0.006209712440033153,True
12450,"('a', 'cirugía', 'cardíaca')",1,66,2135,17,0.015393537928335846,0.4033597219982219,0.006209133179342632,True
12451,"('coste', 'hospitalario')",1,55,2135,20,0.018325307651150348,0.33863446968284283,0.0062055808382222395,False
12452,"('atención', 'hospitalaria')",1,51,2135,21,0.019698934024776724,0.31499764101723715,0.006205117748358857,True
12453,"('la', 'vena', 'yugular')",1,61,2135,15,0.01659719705207201,0.3734540683037254,0.006198290761534889,True
12454,mayor,25,4306,2111,48,0.017476458801930512,0.35464706304658034,0.006197974786559214,True
12455,"('viejo', 'problema')",1,41,2135,23,0.0242776886035313,0.2551360264801519,0.006194113002427443,False
12456,refuerzo,1,48,2135,21,0.020876328059313613,0.2963744475277551,0.006187210194987244,True
12457,co2,2,117,2134,23,0.01774305227709061,0.34806268081033376,0.006175694341322055,True
12458,fallo,5,218,2131,34,0.02476234863371458,0.2491353238155533,0.0061691757452941075,True
12459,"('miembro', 'superior')",3,140,2133,27,0.02238351536104345,0.2755540378692212,0.006167868039443261,True
12460,"('de', 'insuficiencia', 'renal')",2,155,2134,14,0.013675183091199696,0.4502564525221804,0.0061573394262348785,True
12461,"('cirugía', 'radical')",2,128,2134,20,0.016320944972630366,0.3771206136802224,0.006154964783919505,True
12462,"('en', 'paciente', 'candidato')",1,53,2135,20,0.01898668331252601,0.3237557988501272,0.0061470488233612355,False
12463,reposición,1,54,2135,21,0.01864998297582568,0.3295130417972543,0.006145412619831325,True
12464,"('60', 'paciente')",1,55,2135,19,0.018325307651150348,0.3338322753075261,0.0061175791488939394,False
12465,intraarterial,1,59,2135,18,0.017134831460674158,0.3565648891148517,0.006109679279776954,True
12466,disco,3,133,2133,29,0.02346331791143424,0.2602394072111318,0.006106079944477977,True
12467,"('célula', 'no', 'pequeña')",1,67,2135,15,0.015174047146948666,0.4024024145838484,0.006106073210941299,True
12468,sildenafilo,1,67,2135,18,0.015174047146948666,0.402301046964204,0.00610453505390164,True
12469,inmunitario,1,54,2135,19,0.01864998297582568,0.3270934017870972,0.00610028637483427,True
12470,"('grado', 'de', 'conocimiento')",1,64,2135,21,0.015852780178622874,0.3843852006688164,0.006093574090118591,False
12471,"('de', 'cuidado', 'paliativo')",1,80,2135,16,0.012813843806353168,0.4755360829978403,0.0060934450918193215,True
12472,"('obstetricia', 'y', 'ginecología')",1,92,2135,14,0.011220852966050502,0.5426327795647503,0.006088802634055357,True
12473,"('diferente', 'grupo')",1,65,2135,20,0.01561967994552264,0.3895761261428872,0.006085054404768454,False
12474,internet,4,236,2132,34,0.01853932584269663,0.32819598234143144,0.006084532256891707,False
12475,"('presentación', 'atípica')",1,47,2135,21,0.021301498127340824,0.2853062371626165,0.006077450276638132,False
12476,fascia,1,52,2135,22,0.019336089322309367,0.3139442978150172,0.006070454984780869,True
12477,"('transfusión', 'sanguínea')",2,108,2134,25,0.01911814776983316,0.31748052253527137,0.006069639543873165,True
12478,"('de', 'fase', 'aguda')",1,53,2135,20,0.01898668331252601,0.31956328651022103,0.006067446919279582,True
12479,medicación,7,426,2129,33,0.01944343531324874,0.31174472296337297,0.0060613883551849925,True
12480,intraarticular,1,71,2135,15,0.014357053682896378,0.4220637971994368,0.006059592593999403,True
12481,anatómica,8,348,2128,35,0.026217228464419474,0.2311181970215527,0.006059278573598759,True
12482,administrado,2,77,2134,29,0.026252785284217508,0.2304187220441937,0.0060491332352900105,True
12483,ciego,10,613,2126,40,0.020733012306046014,0.29144431870465715,0.006042518646230853,True
12484,"('diferente', 'dosis')",1,45,2135,24,0.0222072952287901,0.2717401091910009,0.0060346128303082145,False
12485,odontológico,1,61,2135,21,0.01659719705207201,0.3628343598207239,0.006022033367206953,True
12486,propuesto,1,44,2135,25,0.022690387016229715,0.26525812112445923,0.006018809427511919,True
12487,prensa,1,51,2135,23,0.019698934024776724,0.30549571093761263,0.006017939854612292,True
12488,eyección,1,84,2135,15,0.012232870676360431,0.4912154938621157,0.006008975610639782,True
12489,inesperada,1,39,2135,23,0.02546816479400749,0.235920535135186,0.006008463067113351,True
12490,nitroglicerina,1,77,2135,16,0.01328867761452031,0.4516520628896176,0.0060018586576731795,True
12491,cardiomiopatía,1,76,2135,19,0.013455177781020478,0.4455716564689071,0.005995245851972928,True
12492,vision,1,55,2135,21,0.018325307651150348,0.3269887067021372,0.005992168648768432,False
12493,"('pared', 'torácica')",1,63,2135,17,0.016093164794007492,0.3722175192986125,0.005990157877289236,True
12494,óptico,3,178,2133,26,0.017979080017381587,0.3325786918220004,0.005979458912343837,True
12495,intraparto,1,78,2135,13,0.013126392642108756,0.4553092663700184,0.0059765682039633426,True
12496,inmediato,12,703,2124,45,0.022401194311306667,0.26660770600306805,0.005972331027066449,True
12497,clänica,1,44,2135,23,0.022690387016229715,0.26294639013263543,0.005966355356630025,False
12498,"('frecuencia', 'cardíaca')",1,83,2135,15,0.012372926698769394,0.4820232855971219,0.005964038779793175,True
12499,"('capacidad', 'predictiva')",1,57,2135,21,0.01770954410435232,0.3365389819689022,0.0059599519440121035,False
12500,"('axial', 'computarizada')",2,108,2134,23,0.01911814776983316,0.3112581475001845,0.005950679258473054,True
12501,"('clínico', 'controlado')",2,100,2134,29,0.020544172725269882,0.2892506195579481,0.005942414689089811,False
12502,dentro,6,243,2130,41,0.02690537430621362,0.2204223377225365,0.005930545501875475,True
12503,morbi-mortalidad,2,116,2134,21,0.017885482130387858,0.3312599758649246,0.005924744378844825,False
12504,gasto,6,364,2130,37,0.01902520498026116,0.3113251211100581,0.005923024244623485,True
12505,"('presión', 'intraocular')",1,83,2135,13,0.012372926698769394,0.4786990861641848,0.005922908703877352,True
12506,existente,1,56,2135,24,0.018012024443130298,0.3286336123030543,0.0059193566576368215,True
12507,codificación,1,72,2135,15,0.01416679493099379,0.4175032526005019,0.005914682962614211,True
12508,punción,12,976,2124,36,0.017763726515944142,0.3328567449115478,0.0059127761855961155,True
12509,toracoscópica,1,65,2135,17,0.01561967994552264,0.3783205148790041,0.005909245359235382,True
12510,acth,4,182,2132,28,0.023378035520115987,0.2526027574005953,0.005905356234990359,True
12511,respiración,2,95,2134,26,0.02155488628904591,0.2737631836629401,0.005900934293981863,True
12512,"('potencial', 'evocado')",5,331,2131,29,0.017221776350989832,0.34248583333645466,0.0058982144251028,True
12513,"('toxina', 'botulínica')",3,212,2133,25,0.015357982754115497,0.3838768155107897,0.005895573512319483,True
12514,torácico,8,483,2128,33,0.02003859737446318,0.29411438344979857,0.0058936397119889895,True
12515,"('de', 'investigación', 'clínica')",1,78,2135,24,0.013126392642108756,0.4488821962391825,0.005892203957887623,False
12516,"('cerebral', 'aguda')",1,76,2135,15,0.013455177781020478,0.4379052697125441,0.005892093255228003,True
12517,gradiente,1,72,2135,17,0.01416679493099379,0.4157532777717649,0.005889891428081092,True
12518,usando,3,136,2133,36,0.02298722819497212,0.2559367415800229,0.005883276282177594,True
12519,"('pre', 'y', 'postoperatorio')",1,72,2135,18,0.01416679493099379,0.4151286589588484,0.005881042581448464,False
12520,protésico,1,49,2135,23,0.02046816479400749,0.2872406518049706,0.005879288996682264,True
12521,facultad,3,160,2133,35,0.0198094023574826,0.2965254650328704,0.0058739922460757646,True
12522,"('diafragmática', 'congénita')",1,68,2135,17,0.014960918417195896,0.3920333132807261,0.005865178416815943,True
12523,puntuación,2,116,2134,28,0.017885482130387858,0.3275733105561149,0.0058588065923433855,True
12524,recogida,2,89,2134,31,0.02291435156603696,0.25562665120145844,0.005857518955278923,True
12525,punta,2,107,2134,25,0.01928495344122599,0.30333788165388953,0.005849856924655379,True
12526,prolongación,1,54,2135,21,0.01864998297582568,0.31352653339447256,0.005847264510276552,True
12527,"('recomendación', 'del', 'grupo')",2,87,2134,28,0.02340823970037453,0.2494317947088784,0.005838759239440035,False
12528,permeable,2,132,2134,24,0.01586170272234334,0.3677908446851717,0.005833789042395744,True
12529,algia,1,55,2135,20,0.018325307651150348,0.3183361685012094,0.005833608224273099,False
12530,"('rata', 'wistar')",1,60,2135,19,0.016861607416958312,0.3456503228694304,0.005828220047769225,False
12531,"('hacia', 'dónde')",2,86,2134,27,0.023663602315287708,0.2462277076202837,0.005826634552131329,False
12532,comisión,3,134,2133,30,0.023302304601000568,0.2500436784697788,0.005826593959257435,True
12533,nonagenario,1,84,2135,15,0.012232870676360431,0.4754873357579418,0.005816575086574073,False
12534,"('recurso', 'humano')",1,94,2135,18,0.010994480583481174,0.5285042841973446,0.005810630090894322,True
12535,atelectasia,1,59,2135,19,0.017134831460674158,0.3387324074586763,0.005804122712072824,True
12536,wistar,1,61,2135,19,0.01659719705207201,0.34966727209885384,0.005803496617685157,True
12537,lámina,1,50,2135,22,0.0200760079312624,0.2890588738292913,0.005803148243598628,True
12538,"('adaptación', 'transcultural')",1,68,2135,22,0.014960918417195896,0.3875076551123571,0.0057974704141748575,False
12539,"('revisión', 'actualizada')",1,42,2135,22,0.023723978747495864,0.24436639334817645,0.005797343122394352,False
12540,correctora,1,62,2135,19,0.016341180667023364,0.3542274669683969,0.005788495034952624,False
12541,educacional,1,63,2135,22,0.016093164794007492,0.3596306382516018,0.005787595126357122,True
12542,vicente,1,56,2135,19,0.018012024443130298,0.32079330182998944,0.005778136793754245,True
12543,"('síndrome', 'del', 'túnel')",2,164,2134,21,0.01298452235909932,0.44489822652673,0.005776790969859959,True
12544,taponamiento,1,76,2135,18,0.013455177781020478,0.42895022507327296,0.005771601537569636,True
12545,"('paciente', 'de', 'riesgo')",1,56,2135,22,0.018012024443130298,0.32036299433609994,0.005770386084656245,False
12546,"('hemorragia', 'subaracnoidea', 'aneurismática')",1,76,2135,15,0.013455177781020478,0.4287019026245551,0.005768260314875118,False
12547,"('subaracnoidea', 'aneurismática')",1,76,2135,15,0.013455177781020478,0.4287019026245551,0.005768260314875118,False
12548,maniobra,5,223,2131,35,0.02427064853144096,0.2376158869500622,0.005767091677651568,True
12549,transportador,1,49,2135,25,0.02046816479400749,0.28174496329211873,0.005766802338544678,True
12550,"('procedimiento', 'diagnóstico')",1,53,2135,21,0.01898668331252601,0.3037002350441467,0.005766260184722928,True
12551,"('puede', 'ser')",1,56,2135,22,0.018012024443130298,0.32005463775842824,0.005764831958442023,True
12552,"('inflamatoria', 'sistémica')",1,53,2135,21,0.01898668331252601,0.3035636288358353,0.005763666485907194,True
12553,"('encuesta', 'de', 'opinión')",1,68,2135,20,0.014960918417195896,0.38513865552702464,0.005762028004648329,False
12554,espacio,5,258,2131,35,0.021352230814143915,0.26969380023054146,0.005758564271666141,True
12555,cánula,1,60,2135,18,0.016861607416958312,0.3414423700255491,0.0057572671988866215,True
12556,"('cápsula', 'endoscópica')",1,93,2135,12,0.011106462666347915,0.5172166018515578,0.005744446878879661,False
12557,"('estimación', 'del', 'riesgo')",1,82,2135,17,0.012516357565091828,0.4586850345066944,0.005741065901642271,False
12558,"('evidencia', 'actual')",1,51,2135,21,0.019698934024776724,0.2912249702483066,0.005736821475288956,False
12559,"('de', 'cuatro', 'año')",1,58,2135,20,0.017417317336380373,0.3289971652358359,0.005730248029682122,False
12560,particularidad,1,51,2135,22,0.019698934024776724,0.29066627205741125,0.005725815716486746,True
12561,abdominal,23,1716,2113,44,0.02399378221156849,0.23848162148799976,0.005722076087444779,True
12562,"('puesta', 'en', 'marcha')",1,60,2135,22,0.016861607416958312,0.3390507114716784,0.005716939991275846,False
12563,"('estudio', 'observacional')",5,301,2131,38,0.018680693251083205,0.3060174649228754,0.00571661839169835,False
12564,"('ictu', 'isquémico', 'agudo')",1,88,2135,14,0.011704119850187263,0.4876697402067245,0.005707745086689191,False
12565,hemorragia,26,3114,2110,43,0.02045253942126482,0.27902805673912856,0.005706832330095944,True
12566,código,4,187,2132,35,0.02281506755299332,0.2500762672633493,0.005705506931013725,True
12567,triglicérido,1,69,2135,20,0.014753879079721775,0.38647214997211854,0.0057019633683687366,True
12568,"('fibrosis', 'pulmonar', 'idiopática')",1,79,2135,15,0.01296816479400749,0.43936798797807386,0.005697796473311164,True
12569,botulínica,3,218,2133,26,0.014979155015506637,0.38019129465763946,0.0056949443382229405,True
12570,aclaración,1,42,2135,26,0.023723978747495864,0.2398426606505316,0.005690022184016074,True
12571,medición,12,766,2124,47,0.02104214205251148,0.2700724231321785,0.005682902292013289,True
12572,agudo,25,4504,2111,43,0.01722410218624379,0.3297337945917436,0.005679368572306111,True
12573,"('mortalidad', 'precoz')",1,70,2135,17,0.014552671836261013,0.3900384689333176,0.005676101841904257,False
12574,manometría,1,79,2135,15,0.01296816479400749,0.4372528027080072,0.005670366402159082,True
12575,"('artrosis', 'de', 'rodilla')",1,82,2135,13,0.012516357565091828,0.4522308903581974,0.005660283525703037,True
12576,"('daño', 'miocárdico')",1,83,2135,15,0.012372926698769394,0.4568233539039074,0.005652241872139035,False
12577,"('lo', 'ensayo', 'clínico')",2,198,2134,24,0.010936329588014982,0.5166929245177585,0.005650724118321554,False
12578,"('de', 'aorta', 'abdominal')",2,146,2134,18,0.014449843101528496,0.3910385768414779,0.00565044608200435,True
12579,oncológico,9,741,2127,40,0.016213483146067416,0.3471183821684509,0.005627998038978367,True
12580,"('líquido', 'pleural')",1,77,2135,14,0.01328867761452031,0.4235025260285572,0.005627788537328493,True
12581,extranjera,1,66,2135,20,0.015393537928335846,0.3654806669015117,0.0056260405080219,True
12582,retirada,2,100,2134,27,0.020544172725269882,0.2727607783282941,0.005603644542655525,True
12583,queja,1,73,2135,19,0.013981678307521004,0.400442363060382,0.005598856301013792,True
12584,bronquial,11,723,2125,39,0.02013618875588076,0.2777582739978547,0.005592993033728449,True
12585,"('aorta', 'torácica')",1,72,2135,18,0.01416679493099379,0.3942539024642944,0.005585314186955686,True
12586,republica,1,86,2135,21,0.011962417667570708,0.4667907586852858,0.005583946018755599,False
12587,leucoencefalopatía,1,81,2135,16,0.012663286745227004,0.4409040237460303,0.005583294079820358,True
12588,"('paciente', 'que', 'reciben')",1,55,2135,21,0.018325307651150348,0.3045325048237597,0.005580651840670825,False
12589,"('estudio', 'exploratorio')",1,69,2135,21,0.014753879079721775,0.37815866246562735,0.005579307178967189,False
12590,"('del', 'aparato', 'respiratorio')",1,54,2135,21,0.01864998297582568,0.2990826959463694,0.005577887187763835,True
12591,administrar,1,43,2135,25,0.02319543752128022,0.2404010738254141,0.005576208087966066,True
12592,cirugia,11,775,2125,39,0.019144723675558226,0.2912157846872844,0.005575245727798919,True
12593,"('obesidad', 'mórbida')",3,237,2133,26,0.013904494382022473,0.4005616056229563,0.005569606595038297,True
12594,flexible,2,138,2134,23,0.015222043873729269,0.36587579520015456,0.0055693774068723365,True
12595,jornada,2,100,2134,26,0.020544172725269882,0.2709724813511104,0.005566905460672184,True
12596,"('primer', 'congreso')",1,52,2135,24,0.019336089322309367,0.28786296523585786,0.005566144008385386,False
12597,"('la', 'evaluación', 'clínica')",1,50,2135,25,0.0200760079312624,0.27701594463172463,0.0055613743015126465,True
12598,requisito,1,56,2135,27,0.018012024443130298,0.30875372209945506,0.005561279589362844,False
12599,movilización,2,108,2134,25,0.01911814776983316,0.2907375837253168,0.005558364087904847,True
12600,"('selección', 'de', 'paciente')",2,86,2134,30,0.023663602315287708,0.2346196815421117,0.005551946839351978,False
12601,"('resección', 'hepática')",1,96,2135,10,0.010777443144522956,0.5145377370501479,0.0055454012067694715,True
12602,electrofisiología,1,88,2135,16,0.011704119850187263,0.4737348431132045,0.005544649381006606,True
12603,"('tratamiento', 'antimicrobiano')",1,55,2135,21,0.018325307651150348,0.3021912798372566,0.005537748172512594,False
12604,"('esfuerzo', 'terapéutico')",1,77,2135,16,0.01328867761452031,0.4158201410253136,0.005525699799709763,False
12605,"('nuevo', 'dato')",1,49,2135,23,0.02046816479400749,0.269894686924156,0.005524248928990685,False
12606,bromuro,1,81,2135,18,0.012663286745227004,0.4362177003827037,0.005523949823289695,True
12607,"('la', 'arteria', 'carótida')",1,77,2135,16,0.01328867761452031,0.41403502621081395,0.005501977984434974,True
12608,vulnerable,1,67,2135,21,0.015174047146948666,0.36236133217786826,0.0054984879386981,True
12609,"('paciente', 'con', 'obesidad')",2,158,2134,19,0.013436329588014984,0.4084346347760497,0.00548786236801153,False
12610,suspensión,3,150,2133,33,0.021012337519277374,0.2606553645074887,0.005476978495241625,True
12611,buen,2,91,2134,31,0.022441705932101003,0.24400967826865594,0.005475993444291753,True
12612,trabajo,24,2050,2112,48,0.022807796907674472,0.2398351222945481,0.005470110760621322,True
12613,total,25,2160,2111,44,0.02314576744744127,0.23627368798885065,0.005468735836139234,True
12614,"('reunión', 'nacional')",1,61,2135,19,0.01659719705207201,0.3294723949599705,0.0054683182623687255,False
12615,"('respuesta', 'inflamatoria')",2,109,2134,26,0.018954347606033,0.2881142048565949,0.0054610167890877005,True
12616,benzodiacepina,1,74,2135,18,0.013801498127340824,0.395612406817483,0.005460043891844288,True
12617,"('a', 'cirugía', 'bariátrica')",1,87,2135,18,0.011831801157643854,0.4608095211345346,0.005452206625612896,False
12618,"('consentimiento', 'informado')",3,157,2133,36,0.020154494382022468,0.2702824150542611,0.005447405415770571,True
12619,satisfacción,9,812,2127,46,0.01517572431537314,0.35823491257854,0.005436474273433721,True
12620,"('efectividad', 'del', 'tratamiento')",1,57,2135,25,0.01770954410435232,0.30695774259530284,0.005436081680663943,False
12621,mielomeningocele,1,79,2135,18,0.01296816479400749,0.4191028291522243,0.005434994554080811,True
12622,efectuado,1,54,2135,24,0.01864998297582568,0.2913695547846179,0.005434037236407029,True
12623,"('un', 'centro', 'hospitalario')",1,64,2135,23,0.015852780178622874,0.34273966120127,0.005433376507519413,False
12624,aleatorizado,11,690,2125,42,0.02084168149299823,0.2603337771217097,0.005425793664639863,False
12625,t.,1,56,2135,23,0.018012024443130298,0.30110888487905885,0.005423580594485315,True
12626,catéter,13,1302,2123,39,0.01597207388103274,0.3388169961405593,0.005411610094506597,True
12627,afectan,2,107,2134,28,0.01928495344122599,0.28037006563221656,0.0054069236620307715,True
12628,olvidado,1,62,2135,22,0.016341180667023364,0.3306954179108165,0.005403953569837446,True
12629,"('neuralgia', 'del', 'trigémino')",1,101,2135,12,0.010272086362634941,0.5257084238940608,0.0054001223318044895,True
12630,"('apnea', 'obstructiva')",3,280,2133,21,0.012005201095803391,0.44962351735649664,0.005397820743267189,True
12631,steinert,1,79,2135,20,0.01296816479400749,0.4160145744083648,0.0053949455576365645,True
12632,sódico,3,138,2133,28,0.02268109012670332,0.2378215007305007,0.005394050892136326,True
12633,trasplante,25,5833,2111,45,0.015971787996312225,0.3373025913740993,0.005387325480033847,True
12634,"('ciencia', 'médica')",1,61,2135,22,0.01659719705207201,0.3241889819839533,0.005380628416098296,True
12635,"('46', 'caso')",1,59,2135,20,0.017134831460674158,0.3135056415309949,0.0053718663296041256,False
12636,reumático,1,95,2135,21,0.010884831460674156,0.4922617906015175,0.005358186625227192,True
12637,administración,21,1093,2115,45,0.02868244810683235,0.1862819627147554,0.00534302272880485,True
12638,profesional,15,1711,2121,48,0.01571308604684469,0.3395118688727328,0.005334779209522301,True
12639,"('niño', 'pequeño')",1,61,2135,23,0.01659719705207201,0.3210394026278085,0.005328354226893222,True
12640,evocado,5,360,2131,32,0.016039454107023753,0.3316633707724264,0.005319699414485135,True
12641,"('sepsis', 'grave')",1,79,2135,19,0.01296816479400749,0.4100241916450715,0.005317261286782997,False
12642,"('del', 'ictu', 'isquémico')",1,92,2135,14,0.011220852966050502,0.4730024174002867,0.005307490578235065,False
12643,"('concentración', 'plasmática')",3,155,2133,30,0.020391836154174368,0.2599557134841287,0.00530097431670985,True
12644,prospectivo,22,2346,2114,48,0.01959016600870533,0.2703209189987955,0.005295631678812193,True
12645,"('muerte', 'encefálica')",1,94,2135,16,0.010994480583481174,0.480470779525868,0.00528252665642722,True
12646,informado,3,168,2133,36,0.01894835403114528,0.2784082737417847,0.0052753785360593435,True
12647,posición,7,335,2129,41,0.023744989815362376,0.2220586886752948,0.005272781301007599,True
12648,"('resección', 'transuretral')",2,200,2134,14,0.010837319687024885,0.4864396435734018,0.005271701925847394,True
12649,académico,2,139,2134,29,0.015120726751135547,0.3484360009452694,0.005268605560551825,True
12650,intracraneal,9,861,2127,27,0.014558310732274312,0.36162558424838576,0.005264657624228243,True
12651,"('catéter', 'venoso')",3,271,2133,19,0.012353399491511523,0.4259869409719327,0.005262386859993222,True
12652,incluida,1,53,2135,25,0.01898668331252601,0.2770780330173985,0.005260792865758971,True
12653,burnout,2,218,2134,22,0.010027238678924072,0.5246019485843169,0.0052603089498836,False
12654,"('crisis', 'hipertensiva')",1,101,2135,16,0.010272086362634941,0.5110238617968366,0.005249281241744327,True
12655,ansiedad,7,519,2129,39,0.01658513834892696,0.3163880873030761,0.0052473401998738975,True
12656,"('insuficiencia', 'respiratoria')",5,267,2131,31,0.020723176911213927,0.25286505663136105,0.005240167303235822,True
