,Term,Ndeᵗᵢ,Ndeᶜᵗ,Ndᶜᵗeᵗᵢ,Eᵗ,LPM,TGM,LRM,included_snomed
2334,"('vida', 'de', 'paciente')",1,84,451,22,0.013977095262883914,0.36183964196103546,0.005057467145577201,False
2335,"('transfusión', 'de', 'sangre')",1,82,451,21,0.014260582151615313,0.35461660284805463,0.005057039197241423,True
2336,cruzada,2,127,450,29,0.0199286547300542,0.2536498934901731,0.0050549011496806824,True
2337,"('historia', 'familiar')",1,67,451,23,0.01691827173347215,0.29864171577118004,0.005052501698367179,True
2338,"('leche', 'de', 'vaca')",1,98,451,16,0.012313399481541077,0.4080940482457741,0.005025025042089513,True
2339,juego,1,86,451,21,0.013706642254094192,0.3659589266991273,0.005016068087957217,True
2340,inmunoglobulina,5,439,447,37,0.022323208163916128,0.2238271465269811,0.004996539984657157,True
2341,congreso,8,550,444,44,0.0320360326069718,0.15582784187900234,0.004992105823509764,True
2342,calidad,7,4930,445,50,0.01690459076398013,0.294742168408168,0.0049824957378281935,True
2343,federico,1,52,451,26,0.02108031390883286,0.2347820932552296,0.00494928022599311,False
2344,tercer,7,1176,445,44,0.021403885427030426,0.2301279509041884,0.0049256322947105295,True
2345,educación,4,1699,448,44,0.011198353764049906,0.4360118228033872,0.004882614637060572,True
2346,lópez,1,57,451,23,0.0194537686908758,0.2499432314774385,0.004862337811012117,False
2347,impacto,8,3652,444,48,0.019884907393974558,0.2441221771690363,0.004854346885821739,True
2348,conocimiento,7,1874,445,46,0.019208150437773158,0.2524974355765337,0.004850008727705997,True
2349,investigacion,2,154,450,29,0.01724529158157477,0.2799713706575495,0.004828187921482588,False
2350,"('comparativo', 'de', 'tre')",1,71,451,25,0.016101278269419858,0.2997344831789799,0.004826108320605502,False
2351,correcta,1,68,451,26,0.016705143003719378,0.28818825727987085,0.004814226049852915,True
2352,atención,6,10772,446,50,0.013831025835978566,0.3470548418639262,0.004800124484321419,True
2353,minuto,1,77,451,25,0.01503290220104379,0.3172847350935837,0.0047697103925459314,True
2354,"('la', 'capacidad', 'funcional')",1,89,451,25,0.013323500491642085,0.3577644873080231,0.004766675322540524,False
2355,"('hospital', 'infantil')",2,177,450,29,0.015597963118603847,0.30539043091994145,0.004763468678263783,False
2356,"('enfermedad', 'de', 'grave')",1,101,451,20,0.012016310949158424,0.3949998975082321,0.004746441593344622,True
2357,"('intervención', 'educativa')",2,223,450,33,0.013313667649950836,0.3558408121695654,0.004737546309514175,False
2358,"('reporte', 'de', 'caso')",1,64,451,24,0.01759700476514636,0.2671822000114965,0.004701606446764592,False
2359,si,1,67,451,23,0.01691827173347215,0.2775341622810116,0.004695398372791711,True
2360,"('población', 'de', 'riesgo')",1,80,451,25,0.014558068392876653,0.3211018212838087,0.004674622275326943,False
2361,"('paciente', 'adulto')",5,597,447,40,0.01936759474318643,0.24128230828812924,0.00467305796562506,True
2362,"('y', 'factor', 'asociado')",4,725,448,43,0.014336525972055309,0.32558271600154165,0.004667725064008409,False
2363,viven,1,112,451,24,0.011061946902654869,0.419840522219067,0.00464425356437021,False
2364,endocrinológica,1,76,451,24,0.01519940236754396,0.3051213935147097,0.004637662830975791,True
2365,inmunológica,5,488,447,37,0.021203934732269468,0.21839214112427294,0.004630772706439667,True
2366,"('niño', 'y', 'adolescente')",4,791,448,41,0.013881004063004396,0.3332351376918156,0.004625638300235921,True
2367,servicio,7,4793,445,50,0.016945058997050146,0.27279207169025776,0.00462247774871895,True
2368,filtración,1,80,451,21,0.014558068392876653,0.3170704614442765,0.004615933463066737,True
2369,tuberculina,1,139,451,18,0.009355246523388115,0.4907756517559191,0.004591327209853098,True
2370,caída,2,332,450,28,0.010412802713157756,0.4404974599187973,0.004586813145781552,True
2371,"('incidencia', 'de', 'enfermedad')",1,105,451,22,0.011646351644681916,0.3915235472687182,0.004559820908664736,False
2372,propio,1,71,451,25,0.016101278269419858,0.2823881856964097,0.004546810757894503,True
2373,endoscopía,1,133,451,19,0.009675075947695152,0.4695195960521561,0.00454263775073576,False
2374,organo,1,85,451,25,0.01384029635727516,0.3261848941144596,0.004514495601810539,False
2375,mu,1,89,451,23,0.013323500491642085,0.3382528156658311,0.004506711555823021,True
2376,"('de', 'tercer', 'nivel')",5,839,447,42,0.01698611751876861,0.2634044017616444,0.004474218123284233,False
2377,à,1,75,451,27,0.015370284117373078,0.29059261162514616,0.004466491003087947,True
2378,pasiva,1,91,451,28,0.013081954597922276,0.34038915178273377,0.004452955429246998,True
2379,"('prevalencia', 'y', 'factor')",3,454,449,39,0.013201719563912395,0.3370727559853077,0.0044499399971531075,False
2380,"('reciente', 'adquisición')",1,73,451,25,0.015725902894044488,0.28239471458697074,0.0044409118593861105,False
2381,"('nuevo', 'paradigma')",1,58,451,27,0.019161541922903855,0.23123342246863265,0.004430788918609243,False
2382,orofaríngea,1,98,451,23,0.012313399481541077,0.3567844316226815,0.004393229235364653,True
2383,globulina,1,82,451,21,0.014260582151615313,0.30674714279357485,0.004374392829581047,True
2384,"('tercer', 'nivel')",5,884,447,42,0.01668624386553451,0.2611773256514781,0.004358068547968685,True
2385,"('linfocito', 't')",2,164,450,30,0.016472971532146285,0.2642782492249478,0.004353448076048026,True
2386,mar,2,190,450,35,0.014841445427728613,0.29310466735641005,0.004350096925182708,True
2387,tiroiditis,1,128,451,23,0.009964327365027096,0.4364460622942692,0.0043488914418771075,True
2388,exposición,4,873,448,37,0.01341056094287646,0.32311559609269946,0.0043331613929950006,True
2389,"('de', 'linfocito', 't')",1,87,451,22,0.013576025744167336,0.3176641785714981,0.004312617066286428,True
2390,disease,1,94,451,21,0.012738705170004656,0.3379195741218869,0.0043046578259122534,True
2391,"('sistema', 'sanitario')",1,125,451,23,0.01014889731703891,0.4219016085251607,0.0042818361028154036,False
2392,gonzález,1,82,451,25,0.014260582151615313,0.2967271417640405,0.004231501781740103,False
2393,"('sensibilidad', 'y', 'especificidad')",1,87,451,26,0.013576025744167336,0.3099937021726902,0.004208482481226184,False
2394,"('en', '10', 'año')",1,71,451,25,0.016101278269419858,0.2613554166721992,0.004208156291059254,False
2395,rosario,1,94,451,22,0.012738705170004656,0.32880655008014226,0.004188569699437304,True
2396,adiestramiento,1,98,451,27,0.012313399481541077,0.33874260391039834,0.004171073003366173,True
2397,histocompatibilidad,1,77,451,24,0.01503290220104379,0.27648114234647536,0.004156313973327432,True
2398,iniciativa,1,103,451,26,0.011827773995915593,0.34963363337083103,0.004135387596880999,True
2399,"('estudio', 'inmunológico')",1,84,451,25,0.013977095262883914,0.2934465725921241,0.0041015306996869,True
2400,"('pylori', 'en', 'paciente')",1,135,451,18,0.009565330557001563,0.4283234440119224,0.004097055327287389,False
2401,moral,1,78,451,26,0.01487061722863224,0.2754529479699388,0.0040961553537593115,True
2402,"('hernia', 'hiatal')",1,131,451,21,0.00978814695628855,0.4178027002608353,0.004089514228887233,True
2403,obra,3,337,449,41,0.015460697553357624,0.2643071791237652,0.004086373357613653,True
2404,"('abordaje', 'diagnóstico')",1,53,451,28,0.02073090789904949,0.1961286879911137,0.004065925767105193,False
2405,"('médico', 'general')",1,146,451,23,0.009015110468966348,0.4476171175605063,0.004035317762608261,True
2406,inhalado,1,99,451,26,0.012212389380530974,0.3288757103004404,0.004016358231987679,True
2407,"('paciente', 'con', 'antecedente')",1,80,451,23,0.014558068392876653,0.2757258489905666,0.0040140357672886475,True
2408,ampliación,1,105,451,26,0.011646351644681916,0.3437182690238584,0.004003063827753234,True
2409,hemolítica,2,358,450,26,0.009980334316617505,0.4003646527886975,0.003995773083387689,True
2410,"('importancia', 'del', 'diagnóstico')",1,76,451,23,0.01519940236754396,0.2613774720825509,0.003972781367994179,False
2411,"('la', 'función', 'pulmonar')",1,99,451,23,0.012212389380530974,0.32508959720744235,0.003970120744657261,True
2412,"('paciente', 'pediátrico')",5,999,447,43,0.01604202658392977,0.24719348523253626,0.003965484461474596,True
2413,plata,2,193,450,36,0.014681189017472203,0.2693319259556455,0.00395411291339466,True
2414,2a,1,93,451,24,0.0128506872528714,0.3069314959010732,0.0039442806618806715,True
2415,veracruz,1,135,451,23,0.009565330557001563,0.4114644021381,0.003935793018889947,False
2416,"('niño', 'sano')",1,137,451,21,0.009458766192125177,0.4155874688630934,0.003930944700353102,True
2417,"('grupo', 'de', 'paciente')",3,259,449,38,0.018087549820982242,0.2168890627971236,0.0039229917289691175,False
2418,"('medida', 'preventiva')",1,85,451,28,0.01384029635727516,0.2818401222735404,0.0039007508176364665,True
2419,ciencia,3,387,449,43,0.014329475833900613,0.2700871922923305,0.0038702078949990172,True
2420,tolerancia,4,612,448,40,0.015343064015630388,0.2505948476055567,0.0038448927887991978,True
2421,especialista,4,377,448,41,0.019348245186165892,0.19798599096971206,0.003830681496708014,True
2422,"('en', 'adulto', 'mayor')",2,542,450,30,0.008101249349297242,0.4724134150578513,0.0038271388713367054,True
2423,"('diabete', 'tipo', '1')",1,177,451,21,0.007830366908620861,0.4881180337591848,0.003822143299049001,True
2424,gonadotrofina,1,112,451,20,0.011061946902654869,0.3423460103612044,0.003787013388951376,True
2425,"('en', 'américa', 'latina')",3,471,449,37,0.012966282065643552,0.2916193265274409,0.0037812184435478094,False
2426,paz,1,97,451,27,0.012416471013184034,0.30279335709147004,0.0037596249413109203,True
2427,"('manejo', 'diagnóstico')",1,83,451,24,0.014117151285292878,0.26620257174915185,0.0037580219779168094,False
2428,n,1,87,451,27,0.013576025744167336,0.27374660447791066,0.003716390949770509,True
2429,escolar,3,2438,449,42,0.007866172647942777,0.4721202152925618,0.0037137791240752045,True
2430,miguel,1,74,451,29,0.01554572271386431,0.2386323275639433,0.0037097119948731024,True
2431,marcha,2,294,450,33,0.011181535517818704,0.3303109034289995,0.0036933830986141405,True
2432,específica,4,417,448,41,0.01835074517057995,0.2011985447371928,0.0036921432231637546,True
2433,"('vía', 'respiratoria')",1,116,451,22,0.01075939792753952,0.34126363452286146,0.00367179124202988,True
2434,ejercicio,4,826,448,47,0.013668834630557628,0.2684854551599317,0.0036698832872911033,True
2435,hiatal,1,153,451,22,0.008705895874037467,0.4200329862578421,0.003656763442021785,True
2436,contacto,3,583,449,41,0.011756622066507596,0.31070212678498466,0.0036528074798711924,True
2437,evaluada,1,88,451,30,0.013448344436710748,0.2713541494521333,0.003649264066162974,True
2438,zoster,1,112,451,22,0.011061946902654869,0.329818579580616,0.0036484356148298227,True
2439,international,1,85,451,28,0.01384029635727516,0.262960378222348,0.003639449564818461,True
2440,gravedad,3,473,449,41,0.012939689149996282,0.2807359748370997,0.0036326362476132475,True
2441,mundo,2,252,450,37,0.012298794509093445,0.2938884540047191,0.0036144737043992,True
2442,"('tratamiento', 'integral')",1,76,451,28,0.01519940236754396,0.2373072518844285,0.0036069284061275328,False
2443,"('en', 'paciente', 'operado')",1,99,451,24,0.012212389380530974,0.2952825131129534,0.0036061050273971298,False
2444,contaminación,2,648,450,37,0.007501701837985024,0.4805815040456983,0.0036051791522012217,True
2445,"('trasplante', 'de', 'médula')",1,164,451,22,0.008272995441137035,0.4318068578381605,0.0035723361663468093,True
2446,anual,2,264,450,34,0.01194357575354315,0.29872451282832224,0.003567838848405339,True
2447,"('hospital', 'universitario')",4,913,448,42,0.013211607685700774,0.2691954344206571,0.0035565044703475116,False
2448,"('médico', 'residente')",2,221,450,36,0.0133933886265328,0.2653134908199959,0.003553446690414247,True
2449,resúmén,1,107,451,23,0.01147164863979023,0.3067200439065273,0.003518584574476714,False
2450,inmunización,2,615,450,27,0.007666269846961461,0.4582547793200319,0.0035131047969271393,True
2451,"('1', 'y', '2')",1,66,451,27,0.01713776251485933,0.20498535733064327,0.0035129903729561435,True
2452,latina,3,864,449,38,0.010097375754049669,0.3477820421199476,0.0035116859597958392,True
2453,máximo,1,109,451,27,0.011303298471440064,0.31021277444132944,0.0035064275791638604,True
2454,pediátrico,5,2288,447,46,0.013242496401128479,0.2639351513999596,0.003495160292545266,True
2455,"('infección', 'aguda')",1,81,451,27,0.014407511331750488,0.2416073324404017,0.003480960379969096,True
2456,universitario,4,1571,448,48,0.011389240061806432,0.3054654078426058,0.003479018860497047,True
2457,exacerbación,1,139,451,21,0.009355246523388115,0.3716222778808335,0.003476618023158239,True
2458,autoinmunidad,1,80,451,27,0.014558068392876653,0.2387562274713806,0.003475829488753574,True
2459,"('de', 'do', 'método')",1,126,451,26,0.010086405128562471,0.34324343508933003,0.0034620923440304174,False
2460,"('américa', 'latina')",3,658,449,38,0.01117574605384708,0.3090283283853989,0.003453622121480082,True
2461,parotiditis,1,171,451,20,0.008026342868903066,0.4275016673839871,0.0034312749594516355,True
2462,"('en', 'sangre', 'periférica')",1,80,451,26,0.014558068392876653,0.2347679950548596,0.003417768528467173,True
2463,"('la', 'atención', 'médica')",1,117,451,31,0.010686965651717414,0.31961307392104443,0.0034156939428340205,True
2464,"('lo', 'nivel', 'sérico')",1,101,451,25,0.012016310949158424,0.2836096888109062,0.003407942208945905,False
2465,renal,4,13249,448,47,0.00915137597832249,0.3721848102177653,0.0034060031317233717,True
2466,embarazo,4,5498,448,43,0.00957656588272004,0.3548164257093103,0.0033979228770764504,True
2467,"('educación', 'médica')",1,120,451,30,0.010476852190448327,0.32420085533219634,0.003396604441332343,True
2468,interrelación,1,91,451,27,0.013081954597922276,0.25953474873754656,0.00339522179956775,False
2469,correlación,6,3253,446,44,0.015115391821694588,0.22434593907824613,0.003391076772773714,True
2470,"('el', 'hospital', 'regional')",1,94,451,29,0.012738705170004656,0.2661411772803353,0.003390293990972133,False
2471,pediatra,2,420,450,37,0.009164115253952942,0.3695943938322158,0.0033870056222933004,True
2472,determinación,6,2210,446,46,0.015981917510622664,0.2117151205099589,0.0033836135917417014,True
2473,"('capacidad', 'funcional')",1,141,451,28,0.009254642901657737,0.3650641563615384,0.0033785384033209807,True
2474,inmune,3,350,449,36,0.015135751710998019,0.2224113661619047,0.0033663632159304565,True
2475,"('factor', 'de', 'impacto')",1,68,451,28,0.016705143003719378,0.20127163048379448,0.003362271369823551,False
2476,alpha,1,83,451,29,0.014117151285292878,0.23736341182740264,0.0033508951943607194,True
2477,riesgo,5,15096,447,49,0.011393050803058814,0.2940869761575816,0.0033505478598812736,True
2478,isoenzima,1,100,451,24,0.012113379479540876,0.2764458595363558,0.0033486936021117322,True
2479,"('reflujo', 'gastroesofágico')",2,677,450,31,0.007370286861209222,0.4535092845897826,0.0033424935216484685,True
2480,internista,1,186,451,28,0.007559982963418674,0.4414295970298047,0.003337200233094093,True
2481,centenario,2,147,450,33,0.017847597553008257,0.1865691286076552,0.003329810723204869,False
2482,"('factor', 'asociado')",4,1985,448,48,0.01086061835671414,0.3063695772546553,0.00332736305467066,False
2483,"('distrito', 'federal')",1,165,451,24,0.008236485766073142,0.4039529729771081,0.00332715291208888,False
2484,"('enfermedad', 'sistémica')",1,89,451,24,0.013323500491642085,0.2496326718639132,0.003325981026308773,True
2485,pediatria,1,189,451,26,0.007475547275267815,0.4443677671877483,0.0033218922512172145,False
2486,gastroesofágico,2,696,450,31,0.00729010827395593,0.4540886614640792,0.003310355508048857,True
2487,"('una', 'intervención', 'educativa')",1,134,451,31,0.00961979678793838,0.33997411404055394,0.003270481890229518,False
2488,"('de', 'trasplante', 'renal')",1,202,451,19,0.007138497754915209,0.4577180711785337,0.0032674194234920827,True
2489,metropolitana,2,518,450,38,0.008270932607215793,0.3930580330400287,0.0032509565019988762,False
2490,adenovirus,1,139,451,21,0.009355246523388115,0.3474589009875733,0.0032505636754842503,True
2491,académico,1,140,451,29,0.009304587962091257,0.3484360009452694,0.0032420534199545715,True
2492,neumopatía,1,104,451,27,0.011736198904340498,0.2760128197763867,0.003239341353043561,True
2493,"('hallazgo', 'radiológico')",1,95,451,26,0.012629056047197641,0.2563601040885293,0.003237586122799457,True
2494,ignacio,1,183,451,25,0.007647171989226626,0.4233575981032943,0.0032374883656417753,False
2495,"('tratamiento', 'del', 'paciente')",1,104,451,26,0.011736198904340498,0.27550950388039275,0.00323343433757646,True
2496,frío,1,102,451,27,0.011921127244608642,0.2693075739407653,0.003210449856884714,True
2497,carlo,2,186,450,35,0.015063076633402372,0.21301782716875106,0.0032087038549237588,True
2498,"('antiinflamatorio', 'no', 'esteroideo')",1,155,451,25,0.008622645790787383,0.3703779291996813,0.003193637692214179,False
2499,electrocardiográfico,1,218,451,25,0.0067785994261930745,0.4687682299750311,0.0031775920547262885,True
2500,"('crónica', 'en', 'paciente')",1,110,451,27,0.011221398389539979,0.2825261455437521,0.0031703384346075986,False
2501,lúpica,1,195,451,22,0.0073144301968575045,0.43192109907523296,0.0031592567297357658,True
2502,"('alta', 'prevalencia')",1,149,451,31,0.008879056047197641,0.35430637463248704,0.003145906158241257,False
2503,introduccion,1,81,451,33,0.014407511331750488,0.21742268214593968,0.003132519756797209,False
2504,nítrico,2,240,450,32,0.0126892415709793,0.2463097093838652,0.003125483403649573,True
2505,familiar,5,2942,447,46,0.012758587554164877,0.2435503606981857,0.0031073586008162385,True
2506,primaria,4,9855,448,49,0.009255278183448571,0.3348071052459526,0.003098732896846435,True
2507,reumatología,1,239,451,28,0.00637905604719764,0.4855804612247429,0.0030975449775767147,True
2508,proyección,2,194,450,41,0.014628860393715009,0.2110865048920224,0.003087955011062636,True
2509,"('tratamiento', 'de', 'enfermedad')",1,78,451,30,0.01487061722863224,0.2074347900846546,0.003084683363250577,True
2510,américa,3,1058,449,40,0.009464689348001971,0.32495150278087337,0.0030755650269873643,True
2511,concentración,5,1134,447,47,0.015451762530398504,0.19883158933533,0.003072298501951234,True
2512,"('primera', 'parte')",1,99,451,27,0.012212389380530974,0.2512483646916707,0.0030683428608363323,True
2513,nefritis,1,232,451,25,0.006504234874093204,0.4641058025947492,0.0030186531465057845,True
2514,celular,4,1099,448,44,0.01247603077688364,0.24195122823497384,0.003018590969964332,True
2515,"('la', 'población', 'adulta')",1,219,451,27,0.006757843925985519,0.4425674846391031,0.002990801987907052,False
2516,"('18', 'año')",1,127,451,31,0.010024889380530972,0.29801195366993405,0.00298753686961701,False
2517,capacitación,1,131,451,27,0.00978814695628855,0.3049706074852645,0.002985097123414361,True
2518,"('inmunidad', 'celular')",1,120,451,28,0.010476852190448327,0.2843477472891041,0.002979069319034898,True
2519,población,4,9276,448,49,0.009280592004882515,0.3204530090825518,0.0029739936340320745,True
2520,om,1,140,451,29,0.009304587962091257,0.31930331140792256,0.002970985747582032,True
2521,clínico-epidemiológico,1,172,451,28,0.007992736201340224,0.3716876210977271,0.002970801104737832,False
2522,"('de', 'staphylococcu', 'aureu')",1,214,451,29,0.006863552171228648,0.4327636860327356,0.0029702961368988953,True
2523,"('prevalencia', 'del', 'síndrome')",1,194,451,27,0.007340594508736102,0.4038122184215621,0.0029642217531058624,False
2524,conejo,2,254,450,33,0.012237278761061949,0.2421601926356014,0.002963381782114315,True
2525,interpretación,3,417,449,40,0.013780025284450062,0.21496351622843546,0.002962202688862132,True
2526,"('valor', 'de', 'referencia')",1,177,451,29,0.007830366908620861,0.37552475518564976,0.002940496616373662,True
2527,agonista,1,122,451,25,0.010342470681343979,0.2842375665050818,0.0029397186981153694,True
2528,estudiante,2,1124,450,44,0.006200977695342586,0.4735112168215637,0.0029362324940050443,True
2529,autoinmunitaria,1,78,451,27,0.01487061722863224,0.1972182682127922,0.002932757377086161,True
2530,"('por', 'reflujo', 'gastroesofágico')",1,256,451,21,0.006103439964188561,0.4791874723113677,0.002924691968843701,True
2531,"('factor', 'de', 'riesgo')",4,6600,448,49,0.00945525104120324,0.3077132858679145,0.0029095063665946683,True
2532,"('adulto', 'mayor')",2,1071,450,35,0.006288711659477603,0.4625929719512931,0.002909113816302493,True
2533,occidente,1,148,451,27,0.00892379877650413,0.3259172204193056,0.002908419692819425,True
2534,"('cribado', 'neonatal')",1,198,451,19,0.007237515008671676,0.4003751038332121,0.0028977208230913532,True
2535,"('cordón', 'umbilical')",1,192,451,22,0.007393736530790041,0.3918456938540637,0.002897203821081561,True
2536,pediatría,3,2374,449,46,0.007899263219422116,0.3661711186418958,0.0028924820495025787,True
2537,doctor,3,250,449,43,0.01849487565147434,0.15611814464626805,0.0028873856721716123,True
2538,"('opción', 'terapéutica')",2,229,450,36,0.013082787419070605,0.2206916883275185,0.0028872624435447108,False
2539,federal,1,223,451,26,0.006676675094816688,0.4310840860108902,0.002878208380840725,False
2540,1a,1,102,451,29,0.011921127244608642,0.24117239130930346,0.002875046764684754,True
2541,perfil,4,2292,448,49,0.010591717800869538,0.2712331886958238,0.0028728253928961642,True
2542,fatal,1,131,451,27,0.00978814695628855,0.2933153781000498,0.002871014025382628,True
2543,voluntario,1,123,451,33,0.010276905509563231,0.2791530268243858,0.002868829279382783,True
2544,fisiología,2,216,450,32,0.013599090687667452,0.2105836762552193,0.002863746510737131,True
2545,otorrinolaringología,1,229,451,27,0.006560215467487495,0.4353663366556105,0.0028560969757515037,True
2546,"('consulta', 'de', 'atención')",1,214,451,29,0.006863552171228648,0.4159345122851954,0.0028547882248839817,False
2547,consejo,2,326,450,38,0.010522339736671705,0.2701899404896807,0.0028430303472635303,True
2548,trabajador,2,779,450,40,0.0069855982232898605,0.40636989389042855,0.002838736808759466,True
2549,medición,3,775,449,47,0.01049320927269832,0.2700724231321785,0.00283392645471068,True
2550,eliminación,2,306,450,37,0.01091828525456844,0.258464086579847,0.002821984625340244,True
2551,igm,1,148,451,28,0.00892379877650413,0.31508922547521,0.0028117928447853125,True
2552,"('enfermedad', 'por', 'reflujo')",1,278,451,21,0.005796618771211977,0.4842144916967114,0.002806806811862023,True
2553,simposio,1,120,451,28,0.010476852190448327,0.2677476296849943,0.002805152340552581,False
2554,"('seguridad', 'y', 'eficacia')",1,150,451,31,0.008834905936822363,0.3170279733179434,0.00280091232360546,False
2555,s.,1,113,451,27,0.010984319205092376,0.2538915162529152,0.002788825457986919,False
2556,"('nivel', 'de', 'atención')",2,373,450,39,0.009758112094395279,0.2851508603099623,0.0027825340587178623,True
2557,"('estudio', 'de', 'prevalencia')",1,191,451,29,0.0074207227138643065,0.37494862411248986,0.0027823897714837234,False
2558,vaca,1,163,451,22,0.00830995035614073,0.33442911689682875,0.002779089359060632,True
2559,generalidad,2,165,450,38,0.01640082666525356,0.1684068263570394,0.002762011168327259,False
2560,antropométrico,1,275,451,24,0.005835577786328075,0.4715354269027672,0.002751681662700514,False
2561,"('cuadro', 'clínico')",1,134,451,27,0.00961979678793838,0.2853985601624424,0.0027454761523329017,True
2562,subpoblación,1,143,451,26,0.009156833824975416,0.2985447078346117,0.0027337242789673764,True
2563,"('paciente', 'atendido')",1,167,451,30,0.008164770332911925,0.33480895230866226,0.002733638201003089,True
2564,maestro,1,113,451,31,0.010984319205092376,0.24885539231852705,0.0027335070651351946,True
2565,inmunológico,3,612,449,34,0.011515216922080726,0.2370084050820255,0.002729203196875903,True
2566,ambiental,2,760,450,41,0.0070494506770724455,0.3848459315864886,0.002712952412990948,True
2567,intravenosa,3,607,449,39,0.011555200928478173,0.2338247830975766,0.0027018923507503233,True
2568,"('manifestación', 'clínica')",3,514,449,35,0.012439876071960426,0.21713248697244814,0.0027011012291338165,True
2569,demostración,1,110,451,29,0.011221398389539979,0.2398789729203724,0.002691777520413172,True
2570,"('ósea', 'en', 'paciente')",1,129,451,26,0.009904697072838666,0.27166612375087484,0.0026907706607047174,False
2571,despué,5,2149,447,48,0.013383209669600086,0.2003070525686862,0.002680751282826334,True
2572,edad,4,4639,448,49,0.009711069475602248,0.27604844503306225,0.002680725628348036,True
2573,"('en', 'paciente', 'pediátrico')",3,711,449,40,0.010838848813861829,0.2469442688400807,0.0026765915954072845,True
2574,medica,1,102,451,33,0.011921127244608642,0.2242869135024652,0.00267375283516342,True
2575,adelanto,1,92,451,34,0.012965077552573985,0.20567975434412966,0.002666653966066007,False
2576,antígeno,3,1281,449,38,0.008973616739723762,0.29667920884756804,0.002662285514842539,True
2577,sujeto,3,979,449,41,0.009692157958293531,0.2737332163281188,0.0026530655710838608,True
2578,manifestación,5,2230,447,41,0.013299083367979251,0.1993802624420321,0.0026515747321461678,True
2579,microscopia,1,142,451,30,0.009205396373537966,0.28766036068859496,0.002648027641093416,True
2580,air,3,918,449,42,0.009894497131820931,0.2674400746217885,0.002646185051279263,True
2581,severa,3,769,449,40,0.01052317850428722,0.2510840001916892,0.0026422017535876322,True
2582,aspergilosis,1,155,451,26,0.008622645790787383,0.30514442449252843,0.002631152287432739,True
2583,indiz,1,190,451,29,0.007447991474771811,0.3518767222597889,0.0026207748275615572,False
2584,micobacteria,1,190,451,26,0.007447991474771811,0.34893937089574223,0.0025988974596437273,True
2585,teoría,2,252,450,41,0.012298794509093445,0.2111371607375364,0.002596732553144393,True
2586,anticuerpo,4,2810,448,40,0.010271021630155166,0.2527350044474612,0.0025958466973772364,True
2587,utilizar,1,105,451,34,0.011646351644681916,0.221284494432034,0.002577157035671127,True
2588,sano,3,898,449,42,0.009966801881881487,0.257404076605858,0.002565495435119232,True
2589,elisa,1,299,451,26,0.005545722713864307,0.4625283395506421,0.002565053918451939,True
2590,nacimiento,2,694,450,39,0.007298341979452751,0.3513651507276778,0.002564383029672555,True
2591,inflamatorio,2,300,450,36,0.011047295317353337,0.2320763425427148,0.002563815892240621,True
2592,origen,5,2157,447,47,0.013374620353163657,0.19121993877079047,0.002557494085014522,True
2593,gota,1,299,451,28,0.005545722713864307,0.4607712320166481,0.0025553094872899657,True
2594,publicación,2,297,450,39,0.011113741971764287,0.2296919581726914,0.0025527371561205672,False
2595,moderno,1,104,451,31,0.011736198904340498,0.2170623802181627,0.002547487268889941,False
2596,ingestión,1,146,451,28,0.009015110468966348,0.28195643415283256,0.002541868401323621,True
2597,evaluación,5,10279,447,50,0.011548139045789834,0.2198822339395181,0.002539230611232444,True
2598,autoinmún,2,266,450,33,0.011887465328226128,0.213093643447938,0.002533143298152744,True
2599,"('análisis', 'estadístico')",1,139,451,36,0.009355246523388115,0.2706363057199198,0.002531869358188883,False
2600,centro,4,3923,448,50,0.009868146776007265,0.2553401420495386,0.0025197339995513914,True
2601,demanda,2,534,450,43,0.008156122044644037,0.30816466389526986,0.002513428608576531,True
2602,fundación,1,128,451,29,0.009964327365027096,0.2521491998871981,0.0025124971725056953,True
2603,"('impacto', 'económico')",1,141,451,34,0.009254642901657737,0.2708616282694327,0.0025067276453951608,False
2604,residente,3,888,449,47,0.010004171508596288,0.2495704387460017,0.002496745472690625,True
2605,modificada,2,287,450,37,0.011345193985975442,0.21854590887980907,0.0024794457310827467,True
2606,expuesto,1,185,451,31,0.00758873346655248,0.326275116876933,0.002476014898747303,True
2607,"('caso', 'clinico')",1,98,451,30,0.012313399481541077,0.2010023174528124,0.0024750218315120146,False
2608,exámén,1,134,451,31,0.00961979678793838,0.2572532415619174,0.00247472390686407,True
2609,conferencia,2,276,450,40,0.011619023365378494,0.21273977138335232,0.00247182837444845,True
2610,vitamina,3,1080,449,38,0.009407251244085995,0.2626891741836276,0.002471183060646853,True
2611,"('trasplante', 'renal')",2,1803,450,38,0.005532812002059177,0.4464423059923008,0.002470081348821178,True
2612,núcleo,1,153,451,30,0.008705895874037467,0.2835875227980367,0.002468883444655934,True
2613,frecuente,4,831,448,45,0.01363997668380054,0.18066952920883628,0.002464328165881748,True
2614,alternativo,1,121,451,33,0.010409110692006384,0.2366423410763515,0.002463236322679272,True
2615,"('30', 'año')",1,135,451,31,0.009565330557001563,0.25734196220406336,0.002461560934669268,True
2616,"('do', 'método')",1,173,451,30,0.007959515817312583,0.30893712171757515,0.0024589899068660627,False
2617,"('primera', 'experiencia')",1,101,451,30,0.012016310949158424,0.20456051082720106,0.002458062706018337,False
2618,mortalidad,3,6450,449,47,0.007102068188082925,0.34593294786462514,0.002456839384239103,True
